# Public domain dataset from https://github.com/amacd31/daily_hydromet_sample_data
date,P,PE,Q
1994-03-03,3.3341586589813232,3.0255162764481445,1325.5320614400007
1994-03-04,0.0,3.0707813904786683,567.3242563200004
1994-03-05,0.0,3.116046504509192,
1994-03-06,0.0,3.161311618539716,
1994-03-07,0.0,3.2065767325702397,
1994-03-08,0.4626980423927307,3.2518418466007635,
1994-03-09,34.73298263549805,3.297106960631287,8428.795678080001
1994-03-10,26.465707778930664,3.342372074661811,3106.4577321599995
1994-03-11,0.0,3.3876371886923344,852.5537193599997
1994-03-12,0.0,3.4329023027228582,575.4794947200005
1994-03-13,0.0,3.478167416753382,
1994-03-14,0.6912924647331238,3.523432530783906,
1994-03-15,0.0,3.5686976448144296,
1994-03-16,0.0,3.6139627588449534,
1994-03-17,0.0,3.6592278728754772,
1994-03-18,0.0,3.704492986906001,
1994-03-19,0.0,3.749758100936525,
1994-03-20,0.0,3.7950232149670486,
1994-03-21,0.6204311847686768,3.8402883289975724,
1994-03-22,1.0033609867095947,3.8855534430280962,
1994-03-23,1.0799570083618164,3.93081855705862,
1994-03-24,10.666492462158203,3.9760836710891434,
1994-03-25,10.305500030517578,4.021348785119668,1180.4197881600007
1994-03-26,0.8173818588256836,4.066613899150191,561.0039465600001
1994-03-27,48.888145446777344,4.111879013180715,14660.519160960002
1994-03-28,40.11420822143555,4.157144127211239,5472.827579520002
1994-03-29,0.016155527904629707,4.202409241241762,1054.0900483199996
1994-03-30,0.371825248003006,4.247674355272286,
1994-03-31,1.7318971157073975,4.2929394693028105,
1994-04-01,0.0,4.338204583333334,
1994-04-02,0.0,4.3706266456093195,
1994-04-03,0.23158900439739227,4.403048707885305,
1994-04-04,1.7269282341003418,4.435470770161291,675.2537395200002
1994-04-05,4.237420082092285,4.467892832437276,2264.6077632
1994-04-06,34.03864288330078,4.500314894713262,3903.371894316521
1994-04-07,0.24969983100891113,4.532736956989248,
1994-04-08,0.020169688388705254,4.565159019265233,
1994-04-09,0.0,4.597581081541219,
1994-04-10,0.0,4.630003143817205,
1994-04-11,1.128394603729248,4.66242520609319,
1994-04-12,3.6016321182250977,4.694847268369176,
1994-04-13,4.517198085784912,4.727269330645162,
1994-04-14,0.012839932925999165,4.759691392921147,
1994-04-15,2.6350278854370117,4.792113455197133,
1994-04-16,11.568303108215332,4.824535517473119,
1994-04-17,0.0,4.856957579749104,782.9028863999998
1994-04-18,0.0,4.88937964202509,513.5761382399986
1994-04-19,0.011085686273872852,4.9218017043010756,167.81951519999984
1994-04-20,0.0,4.954223766577061,158.00774400000003
1994-04-21,0.0,4.986645828853047,138.30774623999991
1994-04-22,0.0,5.0190678911290325,126.68653152000007
1994-04-23,0.0,5.051489953405018,116.90024544000008
1994-04-24,0.0,5.083912015681004,105.12611999999993
1994-04-25,0.0,5.1163340779569895,101.58368831999985
1994-04-26,0.0,5.148756140232975,100.46234303999987
1994-04-27,0.09975408017635345,5.181178202508961,96.99636671999998
1994-04-28,4.734545707702637,5.213600264784946,132.8029603200001
1994-04-29,1.1151461601257324,5.246022327060932,105.45742656
1994-04-30,1.5739457607269287,5.278444389336918,117.53737344000008
1994-05-01,13.645183563232422,5.310866451612903,154.82210400000008
1994-05-02,0.0,5.333333625216788,98.57644416000002
1994-05-03,22.107372283935547,5.355800798820673,992.4160579200003
1994-05-04,1.627515196800232,5.378267972424558,331.6888368000001
1994-05-05,0.010458436794579029,5.400735146028443,200.79726048000003
1994-05-06,0.0,5.423202319632328,146.61589535999994
1994-05-07,3.508829116821289,5.445669493236212,674.9988883200001
1994-05-08,17.9580078125,5.468136666840097,1033.9313183999993
1994-05-09,0.0,5.490603840443982,277.35456095999984
1994-05-10,0.0,5.513071014047867,179.7975216000003
1994-05-11,0.0,5.535538187651752,138.9958444799999
1994-05-12,2.7355260848999023,5.558005361255637,404.32142880000015
1994-05-13,9.814348220825195,5.580472534859521,712.4110444800008
1994-05-14,6.969913959503174,5.602939708463406,897.9427180800002
1994-05-15,20.63640022277832,5.625406882067291,1270.2548361600002
1994-05-16,0.0,5.647874055671176,433.98610848
1994-05-17,0.0,5.670341229275061,207.98406432
1994-05-18,0.0,5.692808402878946,151.53452352000005
1994-05-19,0.0,5.7152755764828305,124.21447488000022
1994-05-20,0.0,5.737742750086715,100.43685791999991
1994-05-21,0.0,5.7602099236906,97.93931616000013
1994-05-22,0.0,5.782677097294485,82.52081855999995
1994-05-23,0.0,5.80514427089837,76.88860703999991
1994-05-24,0.0,5.827611444502255,71.43479136000003
1994-05-25,0.0,5.8500786181061395,65.19093695999999
1994-05-26,5.873264789581299,5.872545791710024,104.23414080000003
1994-05-27,9.156929016113281,5.895012965313909,172.63620288000016
1994-05-28,0.0,5.917480138917794,82.97955071999985
1994-05-29,0.0,5.939947312521679,66.66907392
1994-05-30,1.0287694931030273,5.962414486125564,60.22133856000005
1994-05-31,6.797769546508789,5.9848816597294485,76.55730047999995
1994-06-01,0.0,6.007348833333333,63.687314880000045
1994-06-02,0.0,6.0095148292114695,55.532076480000065
1994-06-03,2.2829372882843018,6.011680825089606,57.44346047999996
1994-06-04,7.04444694519043,6.013846820967742,127.01783807999996
1994-06-05,0.03184393048286438,6.016012816845878,61.31719872000014
1994-06-06,0.00973321683704853,6.018178812724014,54.996888960000064
1994-06-07,32.547061920166016,6.02034480860215,2962.23743808
1994-06-08,26.638572692871094,6.022510804480286,1153.8642931199995
1994-06-09,6.737431526184082,6.024676800358423,5020.56864
1994-06-10,43.747833251953125,6.026842796236559,2003.9969260800021
1994-06-11,2.5548601150512695,6.029008792114695,419.2557091200002
1994-06-12,0.3647874891757965,6.031174787992831,233.82597600000003
1994-06-13,2.079742431640625,6.033340783870967,172.58523264000019
1994-06-14,3.965834856033325,6.035506779749103,150.00541632000005
1994-06-15,0.0,6.0376727756272395,116.61990912000003
1994-06-16,3.5087034702301025,6.0398387715053765,220.82856479999995
1994-06-17,2.1052145957946777,6.042004767383513,104.71835808000004
1994-06-18,0.8032045364379883,6.044170763261649,103.87734911999992
1994-06-19,1.653913140296936,6.046336759139785,81.80723519999988
1994-06-20,0.0,6.048502755017921,63.763770240000035
1994-06-21,0.02980979159474373,6.050668750896057,55.20076992000002
1994-06-22,0.0,6.052834746774193,80.48200896000002
1994-06-23,2.7682127952575684,6.05500074265233,193.3046352000003
1994-06-24,11.231636047363281,6.057166738530466,152.60489856000004
1994-06-25,3.4472436904907227,6.059332734408602,111.54837024000004
1994-06-26,8.415895462036133,6.061498730286738,334.13540832
1994-06-27,40.322425842285156,6.063664726164874,6997.14357696
1994-06-28,12.458511352539062,6.06583072204301,437.85984672
1994-06-29,0.4576692581176758,6.0679967179211465,232.29686880000008
1994-06-30,6.0451250076293945,6.070162713799283,198.2232633600001
1994-07-01,5.138288497924805,6.072328709677419,143.7870470399998
1994-07-02,1.3361982107162476,6.058157692507804,105.17709024000004
1994-07-03,0.0,6.043986675338189,78.97838687999992
1994-07-04,0.0,6.029815658168574,65.31836256
1994-07-05,0.0,6.015644640998959,57.95316288000011
1994-07-06,1.5165631771087646,6.001473623829344,71.10348479999998
1994-07-07,3.7001523971557617,5.987302606659729,88.84112831999998
1994-07-08,1.8790522813796997,5.973131589490114,57.137639039999954
1994-07-09,1.8247061967849731,5.958960572320499,51.50542752000002
1994-07-10,11.986771583557129,5.944789555150884,94.95755712000003
